x,z,history
-0.05211049185371835,-0.13048070155131125,False
-0.05119421577450416,-0.12245329650705408,False
-0.04940692591688876,-0.11447659306471232,False
-0.04675935272301987,-0.10662953278317547,False
-0.043269973847779544,-0.09898974227609783,False
-0.038964808791325814,-0.09163282984293196,False
-0.0338771499094522,-0.08463170226628994,False
-0.028047232782620335,-0.07805590789096242,False
-0.021521849261911294,-0.0719710118218463,False
-0.014353906837258727,-0.06643800874999936,False
-0.006601938291382383,-0.0615127785426348,False
0.0016704340893267597,-0.05724558931897718,False
0.01039507518117498,-0.05368065228456301,False
0.01949994972419409,-0.05085573211683784,False
0.02890976596147455,-0.048801816189706325,False
0.03854664489535613,-0.04754284539874416,False
0.04833080964811267,-0.0470955088064818,False
0.05818128926304099,-0.047469103772589075,False
0.06801663117354276,-0.04866546267065574,False
0.07775561650606741,-0.05067894672500534,False
0.08731797236968053,-0.05349650693080616,False
0.09662507532127827,-0.05709781145172581,False
0.10560064028050863,-0.06145543832457328,False
0.11417138930040246,-0.06653513174292408,False
0.12226769477543017,-0.07229611964496113,False
0.12982419188393274,-0.07869148979827195,False
0.13678035531143667,-0.08566862106001051,False
0.14308103557939314,-0.09316966599885185,False
0.1486769506041898,-0.10113208060000368,False
0.1535251284277851,-0.10948919634085719,False
0.15758929738851016,-0.1181708295274257,False
0.16084022033412537,-0.12710392242527996,False
0.1632559698164477,-0.13621321040782952,False
0.16482214154734126,-0.14542190908381636,False
0.16553200374176155,-0.1546524151586391,False
0.1653865803298737,-0.1638270146339382,False
0.16439466639484968,-0.17286859185941034,False
0.16257277459603192,-0.1817013329220375,False
0.15994501178068707,-0.19025141689198882,False
0.156542885484102,-0.198447688541751,False
0.1524050405789672,-0.20622230631513477,False
0.1475769269699767,-0.21351135954445372,False
0.14211039994313715,-0.22025544919537512,False
0.13606325557021445,-0.22640022675697025,False
0.12949870442851705,-0.23189688628592564,False
0.12248478780818586,-0.2367026050546889,False
0.11509374151859342,-0.24078092873891224,False
0.10740131334036632,-0.24410209760484988,False
0.09948604106248035,-0.24664331071686343,False
0.09142849885445983,-0.24838892577306595,False
0.08331052041179356,-0.24933059278731212,False
0.07521440784173028,-0.2494673204619654,False
0.06722213559700965,-0.2488054747318065,False
0.05941455889685232,-0.24735870959873427,False
0.05187063598927555,-0.24514783101325466,False
0.04466667331048963,-0.24220059518596665,False
0.03787560210171907,-0.23855144332432215,False
0.03156629437767558,-0.234241175381045,False
0.025802925338449693,-0.2293165659651688,False
0.0206443884169958,-0.22382992609940086,False
0.0161437681983753,-0.2178386150034352,False
0.012347875473471454,-0.21140450653726434,False
0.009296847733493627,-0.2045934153471835,False
0.007023817500218417,-0.19747448811617588,False
0.005554650040834585,-0.19011956562631113,False
0.004907751247710749,-0.18260252159081497,False
0.005093945777072552,-0.1749985844052912,False
0.006116424934676837,-0.167383648099562,False
0.007970763264337032,-0.15983357884279292,False
0.010645002326524083,-0.15242352336477052,False
0.01411979973755106,-0.14522722560593448,False
0.018368641163218485,-0.138316357799318,False
0.023358112613501292,-0.1317598720209185,False
0.029048230058083054,-0.12562337802388943,False
0.035392823069926596,-0.11996855289959185,False
0.04233996890187634,-0.11485258778876321,False
0.04983247310832901,-0.11032767650304323,False
0.05780839254133744,-0.10644055051531334,False
0.06620159628099961,-0.10323206434138882,False
0.07494235980781025,-0.10073683487021612,False
0.08395798749480357,-0.09898293770947891,False
0.09317345829507687,-0.09799166310284946,False
0.10251208933081907,-0.09777733344827963,False
0.11189621195793828,-0.09834718390770565,False
0.12124785478965516,-0.09970130705110342,False
0.13048942811585953,-0.10183266192553002,False
0.13954440415429725,-0.10472714738602598,False
0.14833798761518394,-0.10836373897335069,False
0.15679777115175722,-0.11271468807680439,False
0.16485437040343495,-0.11774578158225447,False
0.1724420335123131,-0.12341665967947056,False
0.1794992202033498,-0.12968118899272077,False
0.1859691457585604,-0.13648788770822748,False
0.19180028548019357,-0.14378039890567254,False
0.19694683552132644,-0.15149800786277928,False
0.20136912625906345,-0.15957619869648312,False
0.20503398469080225,-0.16794724533573713,False
0.20791504264443403,-0.17654083149388555,False
0.20999298790730017,-0.18528469402687056,False
0.21125575569697283,-0.19410528383107545,False
0.21169865822279368,-0.20292843825467952,False
0.2113244504266578,-0.21168005887180213,False
0.21014333035338095,-0.22028678840162957,False
0.20817287299581974,-0.22867668054666385,False
0.20543789689962963,-0.2367798565760078,False
0.2019702633090929,-0.24452914259127592,False
0.19780860819933177,-0.2518606815836234,False
0.19299800817887694,-0.2587145146191252,False
0.18758958196267056,-0.265035125774213,False
0.18164002990560782,-0.27077194578033054,False
0.17521111493980165,-0.2758798097240116,False
