x,z,x_0,z_0,history
0.36985257734686977,-1.0660894196296566,-0.01356056597244959,-0.1198307043071102,True
0.3851448732486871,-1.185506344442285,-0.01356056597244959,-0.1198307043071102,True
0.053248219473856294,-0.09379837957091003,0.053248219473856294,-0.09379837957091003,True
0.18766997527565552,-0.19251418122506428,0.053248219473856294,-0.09379837957091003,True
0.27811237251270465,-0.33313446139951963,0.053248219473856294,-0.09379837957091003,True
0.31619888357977305,-0.4778346200247137,0.053248219473856294,-0.09379837957091003,True
0.3146491766906157,-0.5989077276882774,0.053248219473856294,-0.09379837957091003,True
0.2993922300157954,-0.6839752006752379,0.053248219473856294,-0.09379837957091003,True
0.2962921603260533,-0.7397109914703456,0.053248219473856294,-0.09379837957091003,True
0.319177797258779,-0.7862106427146641,0.053248219473856294,-0.09379837957091003,True
0.3650628091156487,-0.845436687310208,0.053248219473856294,-0.09379837957091003,True
0.41820493504546175,-0.9301509312910746,0.053248219473856294,-0.09379837957091003,True
0.4599411175957265,-1.0388427062896124,0.053248219473856294,-0.09379837957091003,True
0.47862773448340856,-1.1584691626516814,0.053248219473856294,-0.09379837957091003,True
0.1285817878861009,-0.11171205465119444,0.1285817878861009,-0.11171205465119444,True
0.2619024787411263,-0.20481112675769406,0.1285817878861009,-0.11171205465119444,True
0.35454518897889814,-0.34206540081604664,0.1285817878861009,-0.11171205465119444,True
0.3958768280581376,-0.4867365436450618,0.1285817878861009,-0.11171205465119444,True
0.3963503987480587,-0.6105764359019827,0.1285817878861009,-0.11171205465119444,True
0.3806179628868723,-0.6994892558806062,0.1285817878861009,-0.11171205465119444,True
0.3746938405668523,-0.7581936814061576,0.1285817878861009,-0.11171205465119444,True
0.39370549143230266,-0.8055358076348818,0.1285817878861009,-0.11171205465119444,True
0.4363266984349433,-0.8634252625083718,0.1285817878861009,-0.11171205465119444,True
0.4879817169965076,-0.9456196147269865,0.1285817878861009,-0.11171205465119444,True
0.5301821418627044,-1.0520182440004449,0.1285817878861009,-0.11171205465119444,True
0.5505235801933495,-1.1706551440675794,0.1285817878861009,-0.11171205465119444,True
