t,u_d_0.1,w_d_0.1,settling_velocity_0.1,u_d_0.5,w_d_0.5,settling_velocity_0.5,u_d_0.9,w_d_0.9,settling_velocity_0.9,u_d_1,w_d_1,settling_velocity_1
79.20296468886441,2.337538364968781e-11,-1.1244296729509962,-1.1244296729442407,4.93663131876771e-07,-0.6246832301079319,-0.6246831516356893,0.010424599043246214,-0.12526477157245133,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.28146118508727,2.2862554054132554e-11,-1.124429672950848,-1.1244296729442407,4.876165873532788e-07,-0.6246832291467788,-0.6246831516356893,0.010398936235672038,-0.1252639637691391,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.35995768131012,2.2360975362434822e-11,-1.124429672950703,-1.1244296729442407,4.816441028482755e-07,-0.6246832281973981,-0.6246831516356893,0.010373336603639656,-0.12526315795444062,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.438454177533,2.187040074243309e-11,-1.1244296729505614,-1.1244296729442407,4.7574477125087876e-07,-0.6246832272596456,-0.6246831516356893,0.010347799991626369,-0.12526235412346043,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.51695067375586,2.1390588777185558e-11,-1.1244296729504226,-1.1244296729442407,4.6991769656079317e-07,-0.6246832263333791,-0.6246831516356893,0.010322326244492351,-0.12526155227131508,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.59544716997871,2.0921303346165855e-11,-1.1244296729502872,-1.1244296729442407,4.641619937522199e-07,-0.6246832254184579,-0.6246831516356893,0.010296915207479669,-0.12526075239313317,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.67394366620157,2.046231350906659e-11,-1.1244296729501544,-1.1244296729442407,4.58476788639442e-07,-0.6246832245147429,-0.6246831516356893,0.010271566726211372,-0.12525995448405522,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.75244016242442,2.0013393392150287e-11,-1.1244296729500247,-1.1244296729442407,4.528612177440474e-07,-0.6246832236220969,-0.6246831516356893,0.010246280646690564,-0.1252591585392339,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.83093665864729,1.9574322077095237e-11,-1.1244296729498977,-1.1244296729442407,4.473144281637871e-07,-0.6246832227403841,-0.6246831516356893,0.010221056815299426,-0.12525836455383357,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.90943315487014,1.9144883492278718e-11,-1.1244296729497736,-1.1244296729442407,4.4183557744303205e-07,-0.624683221869471,-0.6246831516356893,0.010195895078798327,-0.1252575725230307,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.987929651093,1.8724866306446176e-11,-1.1244296729496521,-1.1244296729442407,4.364238334448209e-07,-0.624683221009225,-0.6246831516356893,0.010170795284324864,-0.12525678244201358,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
80.06642614731587,1.8314063824712754e-11,-1.1244296729495336,-1.1244296729442407,4.310783742244698e-07,-0.6246832201595158,-0.6246831516356893,0.010145757279392948,-0.1252559943059822,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
80.14492264353872,1.7912273886846743e-11,-1.1244296729494172,-1.1244296729442407,4.257983879047413e-07,-0.624683219320214,-0.6246831516356893,0.01012078091189188,-0.12525520811014856,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
