z_bar,u_bar,St,beta,history
-6.354515050167223,0.007277298687395223,0.01,0.99,False
-6.3879598662207355,0.007277119228971735,0.01,0.99,False
-6.421404682274247,0.007276951508897921,0.01,0.99,False
-6.454849498327759,0.007276794759370015,0.01,0.99,False
-6.488294314381271,0.0072766482628061875,0.01,0.99,False
-6.521739130434782,0.007276511348561533,0.01,0.99,False
-6.555183946488294,0.007276383389857932,0.01,0.99,False
-6.588628762541806,0.007276263800914732,0.01,0.99,False
-6.622073578595318,0.007276152034267109,0.01,0.99,False
-6.655518394648829,0.007276047578259834,0.01,0.99,False
-6.688963210702341,0.007275949954704973,0.01,0.99,False
-6.722408026755852,0.007275858716692798,0.01,0.99,False
-6.7558528428093645,0.007275773446545877,0.01,0.99,False
-6.789297658862876,0.007275693753907004,0.01,0.99,False
-6.822742474916388,0.007275619273952179,0.01,0.99,False
-6.856187290969899,0.007275549665720489,0.01,0.99,False
-6.889632107023411,0.007275484610553223,0.01,0.99,False
-6.9230769230769225,0.007275423810635093,0.01,0.99,False
-6.956521739130435,0.007275366987630864,0.01,0.99,False
-6.989966555183946,0.00727531388141117,0.01,0.99,False
-7.023411371237458,0.00727526424886167,0.01,0.99,False
-7.056856187290969,0.007275217862770095,0.01,0.99,False
-7.090301003344481,0.007275174510786098,0.01,0.99,False
-7.123745819397993,0.007275133994449141,0.01,0.99,False
-7.157190635451505,0.007275096128279957,0.01,0.99,False
-7.190635451505017,0.007275060738931455,0.01,0.99,False
-7.224080267558528,0.007275027664395148,0.01,0.99,False
-7.25752508361204,0.007274996753259506,0.01,0.99,False
-7.290969899665551,0.007274967864016799,0.01,0.99,False
-7.3244147157190636,0.007274940864415305,0.01,0.99,False
-7.357859531772575,0.007274915630853861,0.01,0.99,False
-7.391304347826087,0.007274892047816043,0.01,0.99,False
-7.424749163879598,0.007274870007341336,0.01,0.99,False
-7.45819397993311,0.00727484940853091,0.01,0.99,False
-7.4916387959866215,0.007274830157085713,0.01,0.99,False
-7.525083612040134,0.007274812164874777,0.01,0.99,False
-7.558528428093645,0.007274795349531771,0.01,0.99,False
-7.591973244147157,0.007274779634077933,0.01,0.99,False
-7.625418060200668,0.00727476494656967,0.01,0.99,False
-7.65886287625418,0.007274751219769212,0.01,0.99,False
-7.692307692307692,0.007274738390836796,0.01,0.99,False
-7.725752508361204,0.007274726401043006,0.01,0.99,False
-7.759197324414715,0.007274715195499902,0.01,0.99,False
-7.792642140468227,0.007274704722909762,0.01,0.99,False
-7.826086956521738,0.007274694935330237,0.01,0.99,False
-7.8595317725752505,0.0072746857879548805,0.01,0.99,False
-7.892976588628763,0.007274677238908032,0.01,0.99,False
-7.926421404682274,0.007274669249053106,0.01,0.99,False
-7.959866220735786,0.007274661781813444,0.01,0.99,False
-7.993311036789297,0.007274654803004854,0.01,0.99,False
-8.02675585284281,0.00727464828067913,0.01,0.99,False
-8.060200668896321,0.007274642184977793,0.01,0.99,False
-8.093645484949832,0.007274636487995405,0.01,0.99,False
-8.127090301003344,0.0072746311636518145,0.01,0.99,False
-8.160535117056856,0.0072746261875727735,0.01,0.99,False
-8.193979933110368,0.0072746215369783465,0.01,0.99,False
-8.227424749163879,0.0072746171905786325,0.01,0.99,False
-8.26086956521739,0.007274613128476298,0.01,0.99,False
-8.294314381270903,0.007274609332075494,0.01,0.99,False
-8.327759197324415,0.007274605783996721,0.01,0.99,False
-8.361204013377925,0.007274602467997269,0.01,0.99,False
-8.394648829431437,0.007274599368896865,0.01,0.99,False
-8.42809364548495,0.007274596472508173,0.01,0.99,False
-8.461538461538462,0.007274593765571848,0.01,0.99,False
-8.494983277591972,0.007274591235695839,0.01,0.99,False
-8.528428093645484,0.007274588871298657,0.01,0.99,False
-8.561872909698996,0.0072745866615563535,0.01,0.99,False
-8.595317725752508,0.007274584596352976,0.01,0.99,False
-8.62876254180602,0.007274582666234255,0.01,0.99,False
-8.66220735785953,0.007274580862364322,0.01,0.99,False
-8.695652173913043,0.007274579176485262,0.01,0.99,False
-8.729096989966555,0.007274577600879309,0.01,0.99,False
-8.762541806020067,0.0072745761283335144,0.01,0.99,False
-8.795986622073578,0.007274574752106729,0.01,0.99,False
-8.82943143812709,0.007274573465898739,0.01,0.99,False
-8.862876254180602,0.007274572263821429,0.01,0.99,False
-8.896321070234114,0.007274571140371823,0.01,0.99,False
-8.929765886287624,0.007274570090406894,0.01,0.99,False
-8.963210702341136,0.00727456910912002,0.01,0.99,False
-8.996655518394649,0.00727456819201898,0.01,0.99,False
-9.03010033444816,0.007274567334905386,0.01,0.99,False
-9.063545150501671,0.00727456653385547,0.01,0.99,False
-9.096989966555183,0.007274565785202114,0.01,0.99,False
-9.130434782608695,0.007274565085518065,0.01,0.99,False
-9.163879598662207,0.00727456443160025,0.01,0.99,False
-9.197324414715718,0.007274563820455105,0.01,0.99,False
-9.23076923076923,0.007274563249284876,0.01,0.99,False
-9.264214046822742,0.00727456271547481,0.01,0.99,False
-9.297658862876254,0.007274562216581183,0.01,0.99,False
-9.331103678929766,0.0072745617503201165,0.01,0.99,False
-9.364548494983277,0.00727456131455712,0.01,0.99,False
-9.397993311036789,0.007274560907297317,0.01,0.99,False
-9.431438127090301,0.00727456052667632,0.01,0.99,False
-9.464882943143813,0.007274560170951688,0.01,0.99,False
-9.498327759197323,0.007274559838494953,0.01,0.99,False
-9.531772575250836,0.007274559527784164,0.01,0.99,False
-9.565217391304348,0.007274559237396925,0.01,0.99,False
-9.59866220735786,0.007274558966003872,0.01,0.99,False
-9.63210702341137,0.0072745587123626,0.01,0.99,False
-9.665551839464882,0.007274558475311967,0.01,0.99,False
-9.698996655518394,0.007274558253766782,0.01,0.99,False
-9.732441471571907,0.007274558046712836,0.01,0.99,False
-9.765886287625417,0.007274557853202259,0.01,0.99,False
-9.799331103678929,0.00727455767234918,0.01,0.99,False
-9.832775919732441,0.0072745575033256755,0.01,0.99,False
-9.866220735785953,0.007274557345357974,0.01,0.99,False
-9.899665551839464,0.007274557197722917,0.01,0.99,False
-9.933110367892976,0.0072745570597446485,0.01,0.99,False
-9.966555183946488,0.007274556930791518,0.01,0.99,False
-10.0,0.007274556810273194,0.01,0.99,False
0.0,1.0207957651407225,0.01,1.01,True
-0.033444816053511704,0.952199171529158,0.01,1.01,True
-0.06688963210702341,0.8882100498423798,0.01,1.01,True
-0.1003344481605351,0.8285189270231993,0.01,1.01,True
-0.13377926421404682,0.7728371165921193,0.01,1.01,True
-0.16722408026755853,0.7208953224617789,0.01,1.01,True
-0.2006688963210702,0.6724423365299004,0.01,1.01,True
-0.23411371237458192,0.6272438237518542,0.01,1.01,True
-0.26755852842809363,0.5850811888170456,0.01,1.01,True
-0.3010033444816053,0.5457505189479835,0.01,1.01,True
-0.33444816053511706,0.5090615977090485,0.01,1.01,True
-0.36789297658862874,0.47483698505541017,0.01,1.01,True
-0.4013377926421404,0.4429111591728943,0.01,1.01,True
-0.43478260869565216,0.41312971595844866,0.01,1.01,True
-0.46822742474916385,0.385348622269625,0.01,1.01,True
-0.5016722408026756,0.35943351933153644,0.01,1.01,True
-0.5351170568561873,0.33525907293233254,0.01,1.01,True
-0.568561872909699,0.31270836726451684,0.01,1.01,True
-0.6020066889632106,0.29167233948051763,0.01,1.01,True
-0.6354515050167224,0.2720492522278315,0.01,1.01,True
-0.6688963210702341,0.25374420161274225,0.01,1.01,True
-0.7023411371237458,0.23666865821295877,0.01,1.01,True
-0.7357859531772575,0.22074003891935573,0.01,1.01,True
-0.7692307692307692,0.20588130753609807,0.01,1.01,True
-0.8026755852842808,0.1920206022075155,0.01,1.01,True
-0.8361204013377926,0.17909088786983846,0.01,1.01,True
-0.8695652173913043,0.16702963204693397,0.01,1.01,True
-0.903010033444816,0.15577850242207916,0.01,1.01,True
-0.9364548494983277,0.14528308472312837,0.01,1.01,True
-0.9698996655518394,0.13549261955666989,0.01,1.01,True
-1.0033444816053512,0.12635975691841408,0.01,1.01,True
-1.0367892976588629,0.11784032719254123,0.01,1.01,True
-1.0702341137123745,0.10989312753248512,0.01,1.01,True
-1.1036789297658862,0.10247972259001689,0.01,1.01,True
-1.137123745819398,0.09556425862888829,0.01,1.01,True
-1.1705685618729096,0.08911329012402383,0.01,1.01,True
-1.2040133779264213,0.0830956180076382,0.01,1.01,True
-1.237458193979933,0.07748213877998145,0.01,1.01,True
-1.2709030100334449,0.07224570375496037,0.01,1.01,True
-1.3043478260869565,0.06736098775990124,0.01,1.01,True
-1.3377926421404682,0.06280436665444017,0.01,1.01,True
-1.37123745819398,0.05855380307618202,0.01,1.01,True
-1.4046822742474916,0.05458873986055475,0.01,1.01,True
-1.4381270903010033,0.050890000619401424,0.01,1.01,True
-1.471571906354515,0.04743969699747459,0.01,1.01,True
-1.5050167224080266,0.04422114215829398,0.01,1.01,True
-1.5384615384615383,0.04121877008095548,0.01,1.01,True
-1.57190635451505,0.038418060277584,0.01,1.01,True
-1.6053511705685617,0.035805467567337865,0.01,1.01,True
-1.6387959866220736,0.03336835656732827,0.01,1.01,True
-1.6722408026755853,0.031094940583629802,0.01,1.01,True
-1.705685618729097,0.028974224606837885,0.01,1.01,True
-1.7391304347826086,0.026995952136480757,0.01,1.01,True
-1.7725752508361203,0.025150555577110732,0.01,1.01,True
-1.806020066889632,0.023429109966173225,0.01,1.01,True
-1.8394648829431437,0.021823289809866236,0.01,1.01,True
-1.8729096989966554,0.020325328818233464,0.01,1.01,True
-1.906354515050167,0.01892798234475672,0.01,1.01,True
-1.9397993311036787,0.017624492348792552,0.01,1.01,True
-1.9732441471571907,0.016408554711399622,0.01,1.01,True
-2.0066889632107023,0.015274288746485107,0.01,1.01,True
-2.040133779264214,0.01421620875981576,0.01,1.01,True
-2.0735785953177257,0.013229197518343352,0.01,1.01,True
-2.1070234113712374,0.012308481501533028,0.01,1.01,True
-2.140468227424749,0.011449607815001907,0.01,1.01,True
-2.1739130434782608,0.01064842265481421,0.01,1.01,True
-2.2073578595317724,0.009901051218279068,0.01,1.01,True
-2.240802675585284,0.009203878964092872,0.01,1.01,True
-2.274247491638796,0.00855353413119369,0.01,1.01,True
-2.3076923076923075,0.007946871431783239,0.01,1.01,True
-2.341137123745819,0.007380956839650198,0.01,1.01,True
-2.374581939799331,0.0068530534002260515,0.01,1.01,True
-2.4080267558528425,0.006360607993746202,0.01,1.01,True
-2.441471571906354,0.0059012389874983215,0.01,1.01,True
-2.474916387959866,0.005472724717440245,0.01,1.01,True
-2.508361204013378,0.005072992743480465,0.01,1.01,True
-2.5418060200668897,0.0047001098264562,0.01,1.01,True
-2.5752508361204014,0.004352272578334244,0.01,1.01,True
-2.608695652173913,0.004027798740415894,0.01,1.01,True
-2.6421404682274248,0.0037251190473643007,0.01,1.01,True
-2.6755852842809364,0.003442769637706007,0.01,1.01,True
-2.709030100334448,0.0031793849741012436,0.01,1.01,True
-2.74247491638796,0.0029336912391430218,0.01,1.01,True
-2.7759197324414715,0.002704500174744891,0.01,1.01,True
-2.809364548494983,0.0024907033353225062,0.01,1.01,True
-2.842809364548495,0.002291266726975511,0.01,1.01,True
-2.8762541806020065,0.0021052258067429533,0.01,1.01,True
-2.9096989966555182,0.0019316808177469624,0.01,1.01,True
-2.94314381270903,0.0017697924376638614,0.01,1.01,True
-2.9765886287625416,0.0016187777194772348,0.01,1.01,True
-3.0100334448160533,0.001477906304881081,0.01,1.01,True
-3.043478260869565,0.001346496892019767,0.01,1.01,True
-3.0769230769230766,0.0012239139404815842,0.01,1.01,True
-3.1103678929765883,0.0011095645976101514,0.01,1.01,True
-3.1438127090301,0.001002895831268237,0.01,1.01,True
-3.1772575250836117,0.0009033917551871094,0.01,1.01,True
-3.2107023411371234,0.0008105711339658789,0.01,1.01,True
-3.2441471571906355,0.0007239850556541648,0.01,1.01,True
-3.277591973244147,0.0006432147606619204,0.01,1.01,True
-3.311036789297659,0.0005678696164962732,0.01,1.01,True
-3.3444816053511706,0.0004975852285305323,0.01,1.01,True
-3.3779264214046822,0.00043202167766840445,0.01,1.01,True
-3.411371237458194,0.0003708618763801566,0.01,1.01,True
-3.4448160535117056,0.00031381003515996606,0.01,1.01,True
-3.4782608695652173,0.00026059023198772774,0.01,1.01,True
-3.511705685618729,0.00021094507787674242,0.01,1.01,True
-3.5451505016722407,0.00016463447205343604,0.01,1.01,True
-3.5785953177257523,0.00012143444074872725,0.01,1.01,True
-3.612040133779264,8.113605398504928e-05,0.01,1.01,True
-3.6454849498327757,4.354441512024283e-05,0.01,1.01,True
-3.6789297658862874,8.477718261406468e-06,0.01,1.01,True
-3.712374581939799,-2.423363100995373e-05,0.01,1.01,True
-3.7458193979933108,-5.474783585395198e-05,0.01,1.01,True
-3.7792642140468224,-8.321247329636753e-05,0.01,1.01,True
-3.812709030100334,-0.00010976520796110548,0.01,1.01,True
-3.846153846153846,-0.00013453445786292873,0.01,1.01,True
-3.8795986622073575,-0.0001576400154804546,0.01,1.01,True
-3.913043478260869,-0.00017919362711313824,0.01,1.01,True
-3.9464882943143813,-0.000199299533324214,0.01,1.01,True
-3.979933110367893,-0.0002180549730833477,0.01,1.01,True
-4.013377926421405,-0.00023555065404721827,0.01,1.01,True
-4.046822742474916,-0.0002518711912524572,0.01,1.01,True
-4.080267558528428,-0.000267095516342611,0.01,1.01,True
-4.113712374581939,-0.0002812972593082947,0.01,1.01,True
-4.147157190635451,-0.00029454510458675615,0.01,1.01,True
-4.180602006688963,-0.00030690312324306666,0.01,1.01,True
-4.214046822742475,-0.00031843108283948645,0.01,1.01,True
-4.247491638795986,-0.00032918473649162924,0.01,1.01,True
-4.280936454849498,-0.00033921609250940735,0.01,1.01,True
-4.31438127090301,-0.0003485736659268253,0.01,1.01,True
-4.3478260869565215,-0.00035730271313711066,0.01,1.01,True
-4.381270903010034,-0.00036544545076795464,0.01,1.01,True
-4.414715719063545,-0.0003730412598554155,0.01,1.01,True
-4.448160535117057,-0.0003801268763039432,0.01,1.01,True
-4.481605351170568,-0.0003867365685536503,0.01,1.01,True
-4.51505016722408,-0.00039290230331409133,0.01,1.01,True
-4.548494983277592,-0.0003986539001660921,0.01,1.01,True
-4.581939799331104,-0.00040401917577933963,0.01,1.01,True
-4.615384615384615,-0.00040902407844321353,0.01,1.01,True
-4.648829431438127,-0.00041369281356149964,0.01,1.01,True
-4.682274247491638,-0.0004180479607179173,0.01,1.01,True
-4.7157190635451505,-0.00042211058287863133,0.01,1.01,True
-4.749163879598662,-0.00042590032825988753,0.01,1.01,True
-4.782608695652174,-0.00042943552535343863,0.01,1.01,True
-4.816053511705685,-0.0004327332715693359,0.01,1.01,True
-4.849498327759197,-0.0004358095159247931,0.01,1.01,True
-4.882943143812708,-0.0004386791361790331,0.01,1.01,True
-4.916387959866221,-0.0004413560107871689,0.01,1.01,True
-4.949832775919732,-0.00044385308602111126,0.01,1.01,True
-4.983277591973244,-0.00044618243858212303,0.01,1.01,True
-5.016722408026756,-0.000448355334007835,0.01,1.01,True
-5.050167224080267,-0.00045038228115620014,0.01,1.01,True
-5.083612040133779,-0.00045227308302988884,0.01,1.01,True
-5.117056856187291,-0.0004540368841869285,0.01,1.01,True
-5.150501672240803,-0.00045568221496688225,0.01,1.01,True
-5.183946488294314,-0.00045721703274645946,0.01,1.01,True
-5.217391304347826,-0.00045864876042408343,0.01,1.01,True
-5.250836120401337,-0.0004599843223195412,0.01,1.01,True
-5.2842809364548495,-0.00046123017766233864,0.01,1.01,True
-5.317725752508361,-0.0004623923518307211,0.01,1.01,True
-5.351170568561873,-0.00046347646549244254,0.01,1.01,True
-5.384615384615384,-0.0004644877617882181,0.01,1.01,True
-5.418060200668896,-0.0004654311316893273,0.01,1.01,True
-5.4515050167224075,-0.0004663111376520074,0.01,1.01,True
-5.48494983277592,-0.0004671320356830363,0.01,1.01,True
-5.518394648829431,-0.00046789779592322256,0.01,1.01,True
-5.551839464882943,-0.00046861212184835,0.01,1.01,True
-5.585284280936454,-0.000469278468180441,0.01,1.01,True
-5.618729096989966,-0.00046990005759596146,0.01,1.01,True
-5.652173913043478,-0.00047047989631177555,0.01,1.01,True
-5.68561872909699,-0.00047102078862422826,0.01,1.01,True
-5.719063545150502,-0.0004715253504716717,0.01,1.01,True
-5.752508361204013,-0.00047199602208602894,0.01,1.01,True
-5.785953177257525,-0.0004724350797945817,0.01,1.01,True
-5.8193979933110365,-0.0004728446470290597,0.01,1.01,True
-5.852842809364549,-0.00047322670459527556,0.01,1.01,True
-5.88628762541806,-0.0004735831002529721,0.01,1.01,True
-5.919732441471572,-0.0004739155576522145,0.01,1.01,True
-5.953177257525083,-0.000474225684669545,0.01,1.01,True
-5.986622073578595,-0.0004745149811842188,0.01,1.01,True
-6.020066889632107,-0.0004747848463321276,0.01,1.01,True
-6.053511705685619,-0.00047503658527249456,0.01,1.01,True
-6.08695652173913,-0.00047527141550006614,0.01,1.01,True
-6.120401337792642,-0.00047549047273332906,0.01,1.01,True
-6.153846153846153,-0.0004756948164072294,0.01,1.01,True
-6.187290969899665,-0.0004758854347969583,0.01,1.01,True
-6.220735785953177,-0.00047606324979758614,0.01,1.01,True
-6.254180602006689,-0.00047622912138265837,0.01,1.01,True
-6.2876254180602,-0.00047638385176331936,0.01,1.01,True
-6.321070234113712,-0.0004765281892680769,0.01,1.01,True
-6.354515050167223,-0.00047666283196197206,0.01,1.01,True
-6.3879598662207355,-0.0004767884310226584,0.01,1.01,True
-6.421404682274247,-0.0004769055938897173,0.01,1.01,True
-6.454849498327759,-0.00047701488720244145,0.01,1.01,True
-6.488294314381271,-0.0004771168395402946,0.01,1.01,True
-6.521739130434782,-0.00047721194397930034,0.01,1.01,True
-6.555183946488294,-0.0004773006604767252,0.01,1.01,True
-6.588628762541806,-0.00047738341809558724,0.01,1.01,True
-6.622073578595318,-0.0004774606170797505,0.01,1.01,True
-6.655518394648829,-0.0004775326307896395,0.01,1.01,True
-6.688963210702341,-0.0004775998075079369,0.01,1.01,True
-6.722408026755852,-0.0004776624721239963,0.01,1.01,True
-6.7558528428093645,-0.00047772092770511726,0.01,1.01,True
-6.789297658862876,-0.0004777754569622812,0.01,1.01,True
-6.822742474916388,-0.0004778263236174378,0.01,1.01,True
-6.856187290969899,-0.0004778737736789532,0.01,1.01,True
-6.889632107023411,-0.00047791803663138995,0.01,1.01,True
-6.9230769230769225,-0.0004779593265453721,0.01,1.01,True
-6.956521739130435,-0.0004779978431129032,0.01,1.01,True
