t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z
0.16,0.9890560907233789,0.1594650125025407,-0.13958753007600952,0.9898636498515522,-0.1594650125025407,0.9890560907233789,0.019877482426531173,0.0008075591281733185,-0.015434739399800263,-0.0004499150761540748,-0.11611558593575644,-0.007386585128114288
0.17,0.9876147970453991,0.16935705971452014,-0.14867164604562333,0.98853154946696,-0.16935705971452014,0.9876147970453991,0.020685413668896813,0.0009167524215608625,-0.016599204921054496,-0.0005273810398307701,-0.11671741265121971,-0.008115859778886233
0.18,0.9860825903507586,0.17923536434829598,-0.15776987724922778,0.9871151121899343,-0.17923536434829598,0.9860825903507586,0.021465487099068203,0.0010325218391756819,-0.017769087652824655,-0.0006122322717317994,-0.11720603619154757,-0.00886294646867276
0.19,0.9844593416087734,0.18909908188009172,-0.16687980270044744,0.9856141098980363,-0.18909908188009172,0.9844593416087734,0.02221927917964428,0.0011547682892629751,-0.018943325644885448,-0.0007046399692042253,-0.11759438052942783,-0.009626514075745104
0.2,0.9827449452284811,0.19894736561338397,-0.17599915630830065,0.9840283360868968,-0.19894736561338397,0.9827449452284811,0.022948209305083317,0.0012833908584156672,-0.020120975263413214,-0.0008047625532467016,-0.11789339355665496,-0.01040533233807052
0.21,0.9809393176133728,0.20877936689053372,-0.1851258057078195,0.9823576049772161,-0.20877936689053372,0.9809393176133728,0.023653561182714222,0.001418287363843307,-0.021301193516018547,-0.0009127466159656355,-0.11811241738688572,-0.011198260734078681
0.22,0.9790423959101651,0.21859423529601357,-0.19425773480517697,0.9806017507075439,-0.21859423529601357,0.9790423959101651,0.024336500490836604,0.001559354797378787,-0.022483223611150925,-0.0010287277679282751,-0.11825947664352099,-0.012004239093060705
0.23,0.9770541369178856,0.22839111885190735,-0.20339302925118563,0.9787606266032739,-0.22839111885190735,0.9770541369178856,0.024998089600721723,0.001706489685388335,-0.02366638304888897,-0.0011528313978268498,-0.1183415053614787,-0.012822279442085985
0.24,0.9749745161308576,0.23816916420644124,-0.2125298642533052,0.9768341045113762,-0.23816916420644124,0.9749745161308576,0.025639299953136047,0.0018595883805185842,-0.0248500537183805,-0.0012851733567699948,-0.1183645276318932,-0.013651458944782868
0.25,0.9728035268943301,0.24792751681614705,-0.22166649427338292,0.9748220741929822,-0.24792751681614705,0.9728035268943301,0.026261022542764134,0.002018547298652029,-0.02603367360152683,-0.0014258605767225071,-0.11833380282126993,-0.014490913729142282
0.26,0.9705411796555877,0.25766532112220786,-0.23080124426073825,0.9727244427668393,-0.25766532112220786,0.9705411796555877,0.026864076861469605,0.00218326311125161,-0.027216729774805902,-0.0015749916313528404,-0.11825394338029249,-0.015339833472904657
0.27,0.9681875012965132,0.26738172072146327,-0.23993250214594486,0.9705411341978066,-0.26738172072146327,0.9681875012965132,0.027449218575518408,0.002353632901293423,-0.02839875246913268,-0.0017326572461806007,-0.11812901120354602,-0.016197456628605292
0.28,0.9657425345360533,0.2770758585325008,-0.24905871237799698,0.9682720888253566,-0.2770758585325008,0.9657425345360533,0.02801714615450379,0.0025295542893033485,-0.029579309998876823,-0.0018989407639249467,-0.1179625970446303,-0.01706306619576349
0.29,0.9632063373930012,0.2867468769572112,-0.2581783703312528,0.9659172629277606,-0.2867468769572112,0.9632063373930012,0.02856850662595839,0.0027109255347593786,-0.03075800441002528,-0.0020739185700958695,-0.11775788642310614,-0.017935985962479584
0.3,0.9605789827010841,0.296393918038146,-0.26729001744228725,0.9634766283182069,-0.296393918038146,0.9605789827010841,0.029103900595858767,0.0028976456171228016,-0.03193446772733895,-0.002257660483174538,-0.1175177146737858,-0.01881557715236358
0.31,0.9578605576696153,0.3060161236119805,-0.27639223696306825,0.9609501719695892,-0.3060161236119805,0.9578605576696153,0.029623886648912245,0.0030896142999738974,-0.033108358703501,-0.0024502301131431414,-0.11724461320161383,-0.019701235422997843
0.32,0.9550511634840068,0.31561263545935386,-0.28548365023753364,0.9583378956651091,-0.31561263545935386,0.9550511634840068,0.030128985221820226,0.0032867321811023142,-0.034279359991371224,-0.002651685191634495,-0.11694084856265174,-0.020592388170724285
0.33,0.9521509149412855,0.3251825954513331,-0.29456291342503244,0.9556398156721847,-0.3251825954513331,0.9521509149412855,0.030619682026300665,0.003488900730899247,-0.035447175674754035,-0.0028620778765576275,-0.11660845565422084,-0.02148849210347545
0.34,0.94915994011646,0.3347251456927218,-0.30362871460718494,0.9528559624374546,-0.3347251456927218,0.94915994011646,0.03109643108553689,0.003696022320994641,-0.03661152910445564,-0.0030814550337040047,-0.11624926603795682,-0.022389031049075803
0.35000000000000003,0.9460783800561663,0.3442394286624152,-0.3126797712252572,0.9499863803009186,-0.3442394286624152,0.9460783800561663,0.031559657437157995,0.003908000244752352,-0.03777216099551317,-0.0033098584975391437,-0.11586493221839911,-0.02329351397114976
0.36,0.942906388496507,0.35372458735098417,-0.3217148278036885,0.9470311272274755,-0.35372458735098417,0.942906388496507,0.03200975954729568,0.004124738730968525,-0.03892882774882361,-0.0035473253131269983,-0.11545694854246946,-0.024201473168703858
0.37,0.9396441316024098,0.3631797653956546,-0.33073265392237733,0.9439902745543091,-0.3631797653956546,0.9396441316024098,0.03244711147327728,0.004346142951899279,-0.04008129996636256,-0.0037938879609132206,-0.11502666926150229,-0.025112462638738037
0.38,0.9362917877261748,0.37260410721283305,-0.339732042406052,0.9408639067527353,-0.37260410721283305,0.9362917877261748,0.032872064806781065,0.004572119026560517,-0.04122936113405366,-0.00404957456590176,-0.114575324199238,-0.02602605658398663
0.39,0.9328495471831751,0.3819967581283175,-0.34871180770377025,0.9376521212032707,-0.3819967581283175,0.9328495471831751,0.033284950424547266,0.00480257402009554,-0.04237280645034733,-0.004314409092592954,-0.11410403239079336,-0.026941848050241274
0.4,0.9293176120429236,0.39135686450532003,-0.3576707844355099,0.9343550279828028,-0.39135686450532003,0.9293176120429236,0.03368608006981011,0.005037415939879164,-0.04351144178186953,-0.004588411526906586,-0.11361381399476755,-0.027859447679673882
0.41000000000000003,0.9256961959339347,0.40068357387041653,-0.3666078260860768,0.9309727496628593,-0.40068357387041653,0.9256961959339347,0.03407574778433975,0.005276553728924549,-0.04464508273024268,-0.004871598046186432,-0.1131056007296789,-0.028778482568261043
0.42,0.9219855238609926,0.40997603503753094,-0.375521803829294,0.9275054211180644,-0.40997603503753094,0.9219855238609926,0.03445423120823693,0.005519897257071804,-0.0457735537964631,-0.005163981178271805,-0.11258024504460451,-0.029698595216875595
0.43,0.9181858320335976,0.41923339823005074,-0.3844116054677395,0.9239531893439619,-0.41923339823005074,0.9181858320335976,0.03482179276231123,0.005767357310364263,-0.04689668763113478,-0.005465569950523943,-0.11203852820024052,-0.0306194425668303
0.44,0.9142973677044979,0.4284548152011644,-0.3932761344752456,0.9203162132834551,-0.4284548152011644,0.9142973677044979,0.03517868072591879,0.006018845578957266,-0.048014324360467917,-0.0057763700296084115,-0.11148116740871172,-0.03154069511173668
0.45,0.9103203890173368,0.4376394393525031,-0.4021143091310275,0.9165946636611889,-0.4376394393525031,0.9103203890173368,0.035525130221475576,0.006274274643852107,-0.049126310979309015,-0.006096383852758677,-0.11090882215775677,-0.03246203607847975
0.46,0.9062551648625464,0.446786425851163,-0.41092506173571497,0.912788722825251,-0.446786425851163,0.9062551648625464,0.03586136411544805,0.006533557962704606,-0.05023250080362305,-0.006425610751178007,-0.11032209982594399,-0.03338316067089114
0.47000000000000003,0.9021019747407121,0.45589493174517887,-0.4197073379007665,0.9088985845956314,-0.45589493174517887,0.9021019747407121,0.03618759384441239,0.0067966098549193665,-0.0513327529758279,-0.0067640470661765005,-0.10972156067975725,-0.03430377537042034
0.48,0.897861108632711,0.4649641160775134,-0.4284600959037784,0.9049244541189214,-0.4649641160775134,0.897861108632711,0.036504020173735,0.0070633454862104594,-0.05242693201721819,-0.007111686258586413,-0.10910772233029986,-0.03522359728871055
0.49,0.893532866876,0.47399313999862286,-0.4371823061030913,0.9008665477287814,-0.47399313999862286,0.893532866876,0.03681083389553158,0.00733368085278141,-0.053514907422433894,-0.007468519011950711,-0.1084810637163165,-0.0361423535675196
0.5,0.8891175600464879,0.482981166877654,-0.4458729504058644,0.8967250928117424,-0.482981166877654,0.8891175600464879,0.037108216471789635,0.007607532765254499,-0.054596553291544524,-0.007834533329936805,-0.10784202867090631,-0.03705978082190087
0.51,0.8846155088454843,0.49192736241232415,-0.4545310217844559,0.8925003276779445,-0.49192736241232415,0.8846155088454843,0.03739634062786823,0.007884818832460172,-0.055671747995852026,-0.00820971462838873,-0.1071910291214766,-0.03797562462296822
0.52,0.8800270439912643,0.5008308947375314,-0.4631555238365252,0.8881925014364441,-0.5008308947375314,0.8800270439912643,0.0376753709010062,0.008165457445179825,-0.056740373873974057,-0.00859404582239617,-0.1065284479658728,-0.038889639016939925
0.53,0.8753525061148325,0.5096909345327396,-0.47174547038477754,0.8838018738747537,-0.5096909345327396,0.8753525061148325,0.03794546414796207,0.008449367759921222,-0.05780231695516948,-0.008987507408727528,-0.10585464166185421,-0.03980158607748002
0.54,0.8705922456595093,0.518506655128178,-0.48029988511271277,0.8793287153423024,-0.518506655128178,0.8705922456595093,0.038206770015465186,0.008736469682793069,-0.05885746670721114,-0.00939007754394577,-0.10516994256238021,-0.04071123548863853
0.55,0.8657466227839938,0.5272772326098939,-0.4888178012331263,0.8747733066375292,-0.5272772326098939,0.8657466227839938,0.038459431376767605,0.009026683853535333,-0.059905715806417084,-0.0098017321185003,-0.10447466102496605,-0.04161836415595055
0.56,0.8608160072685919,0.5360018459236939,-0.4972982611864492,0.8701359388983432,-0.5360018459236939,0.8608160072685919,0.03870358473724472,0.00931993162975131,-0.060946959927710466,-0.010222444827064784,-0.10376908731985379,-0.042522755843484916
0.5700000000000001,0.8558007784243237,0.5446796769780047,-0.5057403163663133,0.8654169134957048,-0.5446796769780047,0.8558007784243237,0.03893936061169134,0.009616135071381149,-0.06198109755281417,-0.010652187235369998,-0.10305349335865133,-0.04342420083482901
0.58,0.8507013250046507,0.5533099107456841,-0.5141430268699898,0.8606165419300994,-0.5533099107456841,0.8507013250046507,0.039166883875694336,0.009915216925448722,-0.06300802979488347,-0.01109092884376136,-0.10232813426254816,-0.044322495616181734
0.59,0.8455180451195832,0.5618917353648114,-0.5225054612715847,0.8557351457306914,-0.5618917353648114,0.8455180451195832,0.0393862740932267,0.010217100611108254,-0.06402766023806512,-0.011538637147693629,-0.10159324978689233,-0.04521744257989235
0.6,0.8402513461519514,0.5704243422384805,-0.5308266964160803,0.8507730563569631,-0.5704243422384805,0.8402513461519514,0.03959764582240022,0.010521710205011692,-0.06503989479062132,-0.011995277695359206,-0.10084906561682239,-0.04610884974692009
0.61,0.8349016446756393,0.5789069261336218,-0.5391058172324927,0.8457306151026533,-0.5789069261336218,0.8349016446756393,0.03980110890112909,0.010828970427014029,-0.06604464155040157,-0.012460814142632034,-0.10009579454720097,-0.046996530506828615
0.62,0.8294693663755993,0.5873386852788743,-0.5473419165645849,0.8406081730018288,-0.5873386852788743,0.8294693663755993,0.03999676871428948,0.011138806626229458,-0.06704181068156534,-0.01293520830549578,-0.09933363755837288,-0.04788030337405047
0.63,0.8239549459694777,0.595718821461528,-0.5555340950177117,0.8354060907369267,-0.595718821461528,0.8239549459694777,0.04018472644381632,0.011451144767449017,-0.06803131430156903,-0.013418420210113044,-0.0985627847980095,-0.04875999175925616
0.64,0.8183588271306973,0.6040465401235557,-0.5636814608205114,0.8301247385486232,-0.6040465401235557,0.8183588271306973,0.04036507930304434,0.011765911417925934,-0.06901306637752554,-0.013910408140680904,-0.09778341647826361,-0.04963542375474694
0.65,0.8126814624128545,0.612321050456753,-0.5717831297002705,0.8247644961473883,-0.612321050456753,0.8126814624128545,0.04053792075648255,0.012083033734533788,-0.0699869826311343,-0.014411128685207983,-0.09699570369634403,-0.05050643193290927
0.66,0.8069233131752991,0.6205415654970001,-0.5798382247708906,0.8193257526265999,-0.6205415654970001,0.8069233131752991,0.04070334072610948,0.012402439451300817,-0.07095298045145242,-0.01492053677933909,-0.09619980918576632,-0.051372853156834264
0.67,0.8010848495097751,0.628707302217664,-0.5878458764324876,0.8138089063770959,-0.628707302217664,0.8010848495097751,0.040861425785176375,0.01272405686732081,-0.07191097881484963,-0.015438585748344669,-0.09539588800484067,-0.05223452840224896
0.68,0.7951665501680132,0.6368174816221511,-0.5958052222817268,0.8082143650030531,-0.6368174816221511,0.7951665501680132,0.041012259340424295,0.013047814835039917,-0.07286089821154923,-0.01596522734738407,-0.094584088168157,-0.053091302590014045
0.6900000000000001,0.7891689024901679,0.6448713288356258,-0.6037154070320836,0.8025425452390863,-0.6448713288356258,0.7891689024901679,0.04115592180354222,0.01337364274891839,-0.07380266057821278,-0.01650041180014495,-0.09376455122626748,-0.05394302442848409
0.7000000000000001,0.7830924023340073,0.6528680731959055,-0.6115755824432807,0.7967938728684711,-0.6528680731959055,0.7830924023340073,0.041292490752624755,0.0137014705344638,-0.07473618923607458,-0.017044087835953754,-0.09293741279834755,-0.0547895462650706
0.71,0.776937554004765,0.6608069483435427,-0.6193849072592185,0.790968782642397,-0.6608069483435427,0.776937554004765,0.041422041084324235,0.014031228637631954,-0.07566140883417971,-0.017596202725446354,-0.09210280306191843,-0.05563072394640911
0.72,0.7707048701855734,0.6686871923111052,-0.6271425471537685,0.7850677182001651,-0.6686871923111052,0.7707048701855734,0.04154464515733669,0.014362848014591645,-0.07657824529731296,-0.018156702314881933,-0.09126084720347594,-0.05646641668658481
0.73,0.7643948718684022,0.6765080476116617,-0.6348476746838533,0.7790911319902496,-0.6765080476116617,0.7643948718684022,0.04166037292780844,0.014696260121847438,-0.07748662577824923,-0.01872553105917805,-0.09041166583346216,-0.05729648694288503
0.74,0.7580080882854318,0.6842687613264826,-0.6424994692492784,0.7730394851921469,-0.6842687613264826,0.7580080882854318,0.041769292077204256,0.015031396906715178,-0.0783864786139822,-0.019302632053739634,-0.08955537536862401,-0.058120800298614994
0.75,0.751545056840798,0.6919685851919628,-0.6500971170588282,0.766913247638942,-0.6919685851919628,0.751545056840798,0.04187146813313458,0.015368190798143999,-0.07927773328562171,-0.019887947065150353,-0.08869208838458764,-0.058939225352520275
0.76,0.7450063230426448,0.6996067756857732,-0.6576398111021718,0.7607128977405231,-0.6996067756857732,0.7450063230426448,0.041966964583601385,0.015706574697878284,-0.08016032038167395,-0.02048141656079004,-0.08782191394104366,-0.059751633614416155
0.77,0.7383924404354322,0.7071825941122479,-0.6651267511271597,0.7544389224073856,-0.7071825941122479,0.7383924404354322,0.04205584298508824,0.016046481971953463,-0.08103417156444258,-0.021082979737438678,-0.08694495788199408,-0.0605578994066549
0.78,0.7317039705324454,0.7146953066870114,-0.6725571436221269,0.7480918169749629,-0.7146953066870114,0.7317039705324454,0.04213816306488449,0.01638784644251745,-0.08189921953931384,-0.021692574548923142,-0.08606132311311665,-0.061357899771033564
0.79,0.7249414827484577,0.722144184620852,-0.6799302018028445,0.7416720851284302,-0.722144184620852,0.7249414827484577,0.04221398281800748,0.01673060237997248,-0.08275539802670492,-0.02231013773285935,-0.08517110985792442,-0.06215151438084554
0.8,0.7181055543325017,0.7295285042028448,-0.6872451456037852,0.7351802388279298,-0.7295285042028448,0.7181055543325017,0.04228335859905952,0.01707468449542815,-0.08360264173647233,-0.022935604836540054,-0.08427441589461449,-0.06293862545776996
0.81,0.7111967703007082,0.73684754688273,-0.6945012016733997,0.7286167982341677,-0.73684754688273,0.7111967703007082,0.04234634520933034,0.017420027933459536,-0.0844408863445972,-0.023568910242014747,-0.08337133677519848,-0.06371911769329297
0.8200000000000001,0.7042157233691733,0.7441005993525476,-0.7016976033731146,0.7219822916343368,-0.7441005993525476,0.7042157233691733,0.04240299597943298,0.01776656826516354,-0.0852700684719763,-0.024209987190405912,-0.08246196602818845,-0.06449287817440252
0.8300000000000001,0.6971630138868181,0.7512869536275332,-0.7088335907797902,0.7152772553683227,-0.7512869536275332,0.6971630138868181,0.042453362847742926,0.018114241481504534,-0.08609012566516099,-0.0248587678055028,-0.08154639534616859,-0.06525979631330192
0.84,0.6900392497682079,0.7584059071262772,-0.715908410691387,0.7085022337551511,-0.7584059071262772,0.6900392497682079,0.0424974964348902,0.018462983986943238,-0.08690099637889966,-0.02551518311667194,-0.08062471475943056,-0.06601976378091967
0.85,0.6828450464262988,0.7654567627501497,-0.7229213166356149,0.7016577790196405,-0.7654567627501497,0.6828450464262988,0.04253544611453486,0.018812732593341708,-0.08770261996034959,-0.026179163081121188,-0.07969701279687769,-0.0667726744439805
0.86,0.6755810267050856,0.7724388289619921,-0.7298715688813505,0.6947444512192216,-0.7724388289619921,0.6755810267050856,0.0425672600806416,0.019163424514135996,-0.0884949366348372,-0.02685063660555155,-0.07876337663503818,-0.06751842430545141
0.87,0.6682478208121204,0.7793514198640784,-0.7367584344526216,0.6877628181708912,-0.7793514198640784,0.6682478208121204,0.04259298541145684,0.019514997358770825,-0.08927788749305036,-0.027529531567230217,-0.0778238922359833,-0.06825691144815527
0.88,0.6608460662508815,0.786193855275346,-0.7435811871449709,0.6807134553782692,-0.786193855275346,0.6608460662508815,0.04261266813037512,0.019867389127387725,-0.09005141447955688,-0.028215774834514658,-0.07687864447529602,-0.06898803598137349
0.89,0.6533764077529656,0.7929654608078978,-0.7503391075440309,0.6735969459587271,-0.7929654608078978,0.6533764077529656,0.04262635326386688,0.02022053820576153,-0.09081546038255628,-0.028909292286857687,-0.07592771726062075,-0.06971169999030091
0.9,0.6458394972100854,0.7996655679427751,-0.7570314830461389,0.6664138805705618,-0.7996655679427751,0.6458394972100854,0.042634084896636226,0.020574383360476456,-0.09156996882476928,-0.02961000883432068,-0.07497119364147942,-0.07042780748814814
0.91,0.6382359936058507,0.8062935141050039,-0.7636576078808477,0.6591648573401869,-0.8062935141050039,0.6382359936058507,0.04263590622415625,0.020928863734336223,-0.09231488425538587,-0.03031784843662065,-0.07400915591105761,-0.07113626437075937
0.92,0.6305665629473162,0.8128486427379114,-0.7702167831351818,0.6518504817893176,-0.8128486427379114,0.6305665629473162,0.04263185960272953,0.021283918842001426,-0.09305015194299045,-0.031032734121735867,-0.07304168570067748,-0.07183697837363812
0.93,0.6228318781962776,0.8193303033767148,-0.7767083167795137,0.6444713667621251,-0.8193303033767148,0.6228318781962776,0.04262198659720107,0.02163948856584752,-0.09377571796939943,-0.03175458800409341,-0.07206886406708168,-0.07252985903121645
0.9400000000000001,0.6150326192003025,0.825737851721382,-0.7831315236949228,0.6370281323523396,-0.825737851721382,0.6150326192003025,0.04260632802645925,0.02199551315203707,-0.09449152922433207,-0.0324833313023602,-0.07109077157349208,-0.07321481763823878
0.9500000000000001,0.6071694726234801,0.8320706497087623,-0.7894857257019348,0.6295214058302802,-0.8320706497087623,0.6071694726234801,0.04258492400682756,0.022351933206800068,-0.09519753340086927,-0.03321888435685819,-0.070107488364763,-0.07389176721318824
0.96,0.5992431318768774,0.838328065583987,-0.795770251590515,0.6219518215697938,-0.838328065583987,0.5992431318768774,0.04255781399347203,0.022708689692916395,-0.0958936789916273,-0.03396116664662395,-0.06911909423673723,-0.07456062246358797
0.97,0.5912542970486895,0.8445094739711391,-0.8019844371512231,0.6143200209750836,-0.8445094739711391,0.5912542970486895,0.04252503681991593,0.023065723926394166,-0.096579915285604,-0.03471009680612995,-0.06812566870072523,-0.07522129975314273
0.98,0.5832036748340732,0.8506142559431904,-0.8081276252074251,0.6066266524074118,-0.8506142559431904,0.5832036748340732,0.04248663073576531,0.023422977573338555,-0.09725619236564181,-0.035465592641686805,-0.06712729104304227,-0.07587371707055435
0.99,0.5750919784646534,0.8566417990912055,-0.8141991656484733,0.5988723711116584,-0.8566417990912055,0.5750919784646534,0.04244263344273225,0.023780392647004933,-0.09792246110646484,-0.03622757114754104,-0.06612404038003383,-0.07651779399997372
1.0,0.5669199276376933,0.8625914975928096,-0.8201984154637629,0.5910578391427249,-0.8625914975928096,0.5669199276376933,0.04239308212904669,0.02413791150503164,-0.09857867317324248,-0.03699594852168628,-0.06511599570900017,-0.07715345169299304
1.01,0.5586882484449198,0.8684627522799206,-0.8261247387775904,0.583183725291765,-0.8684627522799206,0.5586882484449198,0.04233801350233024,0.024495476846845166,-0.09922478102064484,-0.0377706401814009,-0.06410323595540834,-0.0777806128420595
1.02,0.5503976733009975,0.8742549707057418,-0.8319775068847306,0.5752507050122327,-0.8742549707057418,0.5503976733009975,0.04227746382101116,0.024853031711235207,-0.09986073789235066,-0.03855156077852747,-0.06308584001619355,-0.07839920165529635
1.03,0.5420489408716423,0.879967567211014,-0.8377560982866592,0.567259460345734,-0.879967567211014,0.5420489408716423,0.04221146892435479,0.025210519474091697,-0.10048649782096872,-0.03933862421450683,-0.06206388679983199,-0.07900914383260593
1.04,0.5336427960013712,0.8855999629895265,-0.8434598987283556,0.559210679847672,-0.8855999629895265,0.5336427960013712,0.042140064261170895,0.02556788384630082,-0.1011020156283473,-0.04013174365517959,-0.06103745526336457,-0.07961036654301945
1.05,0.5251799896408801,0.8911515861528814,-0.849088301235618,0.5511050585126737,-0.8911515861528814,0.5251799896408801,0.04206328491726341,0.025925068871793577,-0.101707246926236,-0.04093083154536722,-0.06000662444631466,-0.08020279840321631
1.06,0.5166612787740478,0.8966218717945126,-0.8546407061528285,0.5429432976997917,-0.8966218717945126,0.5166612787740478,0.04198116564168408,0.02628201892574389,-0.10230214811727359,-0.04173579962324392,-0.0589714735018525,-0.08078636945713802
1.07,0.5080874263445586,0.9020102620529549,-0.8601165211811095,0.5347261050574682,-0.9020102620529549,0.5080874263445586,0.041893740871845386,0.02663867871290959,-0.10288667639627307,-0.04254655893450998,-0.05793208172578357,-0.08136101115669314
1.08,0.4994592011821433,0.9073162061743619,-0.8655151614168239,0.5264541944482566,-0.9073162061743619,0.4994592011821433,0.041801044757537986,0.026994993266113265,-0.10346078975178927,-0.04336301984637778,-0.056888528582387465,-0.08192665634342466
1.09,0.4907773779284322,0.9125391605742698,-0.8708360493903435,0.5181282858732904,-0.9125391605742698,0.4907773779284322,0.04170311118392622,0.027350907944858227,-0.1040244469679208,-0.044185092061378474,-0.05584089372867407,-0.08248323923112233
1.1,0.4820427369624203,0.9176785888986039,-0.8760786151050722,0.5097491053964948,-0.9176785888986039,0.4820427369624203,0.04159997379353164,0.02770636843407448,-0.10457760762636274,-0.04501268463100023,-0.05478925703647075,-0.0830306953893758
1.11,0.4732560643255409,0.9227339620839272,-0.8812422960766381,0.5013173850685333,-0.9227339620839272,0.4732560643255409,0.04149166600728915,0.02806132074299239,-0.10512023210865022,-0.045845705969166,-0.053733698612149716,-0.08356896172793915
1.12,0.46441815164634653,0.9277047584169262,-0.8863265373722394,0.49283386285048375,-0.9277047584169262,0.46441815164634653,0.0413782210446868,0.028415711204137217,-0.10565228159860574,-0.04668406386555901,-0.052674298814868514,-0.08409797648192097
1.1300000000000001,0.455529796064796,0.9325904635931321,-0.8913307916500807,0.4842992825372395,-0.9325904635931321,0.455529796064796,0.04125967194305147,0.028769486472443484,-0.10617371808494759,-0.04752766549880441,-0.051611138272854795,-0.08461767919772978
1.1400000000000001,0.44659180015614663,0.937390570774875,-0.896254519198872,0.4757143936806298,-0.937390570774875,0.44659180015614663,0.041136051576002974,0.029122593524483154,-0.10668450436406283,-0.04837641744951361,-0.05054429789839432,-0.08512801071977227
1.1500000000000001,0.4376049718544517,0.9421045806484676,-0.9010971879773468,0.46707995151225673,-0.9421045806484676,0.4376049718544517,0.041007392671120746,0.029474979657805045,-0.10718460404291548,-0.04923022571319986,-0.049473858901001755,-0.08562891317782295
1.16,0.42857012437566216,0.946732001480616,-0.9058582736537609,0.45839671686604333,-0.946732001480616,0.42857012437566216,0.040873727826855055,0.029826592490381165,-0.10767398154208284,-0.05008899571307005,-0.04839990279919526,-0.08612032997504038
1.17,0.4194880761403344,0.9512723491740543,-0.9105372596453372,0.44966545610049147,-0.9512723491740543,0.4194880761403344,0.04073508952871718,0.03017737996015707,-0.10815260209889938,-0.050952632312700655,-0.04732251143105959,-0.0866022057766247
1.18,0.4103596506959433,0.9557251473224009,-0.9151336371576276,0.4408869410206453,-0.9557251473224009,0.4103596506959433,0.04059151016477325,0.030527290324701972,-0.10862043177070403,-0.05182103982860255,-0.046241766963536435,-0.08707448649906491
1.19,0.4011856766388026,0.9600899272642319,-0.9196469052237531,0.43206194879975846,-0.9600899272642319,0.4011856766388026,0.04044302204047878,0.030876272160955842,-0.1090774374381701,-0.05269412204268195,-0.0451577519005264,-0.08753711929992525
1.2,0.39196698753559345,0.9643662281363707,-0.9240765707434974,0.4231912619006637,-0.9643662281363707,0.39196698753559345,0.04028965739287338,0.031224274365070248,-0.10952358680871456,-0.05357178221460106,-0.04407054908985053,-0.08799005256817294
1.21,0.382704421844503,0.9685535969263893,-0.9284221485222197,0.41427566799684207,-0.9685535969263893,0.382704421844503,0.0401314484041696,0.03157124615233908,-0.10995884841996711,-0.05445392309404541,-0.04298024172910786,-0.08843323591502639
1.22,0.37339882283597475,0.972651588524319,-0.9326831613095635,0.4053159598931915,-0.972651588524319,0.37339882283597475,0.039968427214755464,0.03191713705721677,-0.11038319164329671,-0.055340446932901584,-0.041886913370804635,-0.08886662016523417
1.23,0.36405103851307313,0.9766597657735667,-0.9368591398379313,0.39631293544649376,-0.9766597657735667,0.36405103851307313,0.03980062593563538,0.03226189693342063,-0.11079658668738321,-0.0562312554973501,-0.04079064792617437,-0.08929015734886425
1.24,0.35466192153146436,0.9805776995210355,-0.9409496228606989,0.3872673974855788,-0.9805776995210355,0.35466192153146436,0.03962807666033652,0.03260547595411445,-0.11119900460182021,-0.05712625007987887,-0.03969152966856093,-0.08970380069347561
1.25,0.34523232911901686,0.9844049686664441,-0.9449541571901533,0.3781801537311871,-0.9844049686664441,0.34523232911901686,0.039450811476290815,0.03294782461217022,-0.11159041728075442,-0.058025331511219615,-0.03858964323588676,-0.09010750461669925
1.26,0.33576312299502353,0.9881411602108445,-0.9488722977351186,0.3690520167155292,-0.9881411602108445,0.33576312299502353,0.03926886247572592,0.03328889372050564,-0.11197079746653794,-0.05892840017221286,-0.037485073631888355,-0.09050122471924738
1.27,0.3262551692890496,0.9917858693043329,-0.9527036075382526,0.3598838037015439,-0.9917858693043329,0.3262551692890496,0.03908226176608032,0.03362863441249431,-0.1123401187533922,-0.05983535600560456,-0.03637790622724957,-0.09088491777822982
1.28,0.316709338459409,0.995338699292952,-0.9564476578129987,0.3506763366018551,-0.995338699292952,0.316709338459409,0.03889104147995337,0.03396699814244608,-0.11269835559108293,-0.06074609852777746,-0.035268226759997745,-0.0912585417408347
1.29,0.3071265052112736,0.9987992617647817,-0.9601040279801647,0.3414304418974286,-0.9987992617647817,0.3071265052112736,0.038695233784617034,0.034303936686155,-0.11304548328859215,-0.061660526840421254,-0.034156121334828704,-0.0916220557183518
1.3,0.29750754841441773,1.002167176595214,-0.9636723057041093,0.3321469505559299,-1.002167176595214,0.29750754841441773,0.038494870891104704,0.03463940214151218,-0.11338147801777951,-0.06257853964214449,-0.03304167642197786,-0.09197541998049275
1.31,0.28785335102060366,1.0054420719914114,-0.9671520869285195,0.322826697949785,-1.0054420719914114,0.28785335102060366,0.03828998506289194,0.03497334692918136,-0.11370631681703171,-0.06350003524003112,-0.03192497885602563,-0.0923185959499806
1.32,0.27816479998061117,1.0086235845359426,-0.9705429759117665,0.3134705237739457,-1.0086235845359426,0.27816479998061117,0.03808060862417606,0.03530572379333452,-0.11401997759490001,-0.0644249115611441,-0.030806115833447834,-0.09265154619744642
1.33,0.26844278616091544,1.0117113592295959,-0.9738445852618054,0.304079271963361,-1.0117113592295959,0.26844278616091544,0.03786677396779048,0.03563648580244555,-0.11432243913370066,-0.06535306616398004,-0.0296851749100302,-0.09297423443657449
