t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z,F_x,F_z
0.23,0.97705463266462,0.2283911136952714,-0.2033943820604492,0.9787609381710742,-0.2283911136952714,0.97705463266462,0.02499673163482219,0.001706305506454231,-0.023664088593150424,-0.0011524802713248211,-0.1183405981036374,-0.012822573302964248,-0.1183501142043251,-0.012820719414072382
0.24,0.9749750053752484,0.2381691617044295,-0.21253118509295948,0.976834420835766,-0.2381691617044295,0.9749750053752484,0.02563797661147002,0.0018594154605175994,-0.024847750882597268,-0.0012848253383956646,-0.118363752291748,-0.013651784231242484,-0.11837241387297236,-0.013650074048821417
0.25,0.9728040096487929,0.2479275170807006,-0.22166778466043977,0.9748223946928495,-0.2479275170807006,0.9728040096487929,0.026259732420260834,0.002018385044056603,-0.026031363638985384,-0.0014255159559496706,-0.11833314696985942,-0.01449126581971684,-0.11834105929591622,-0.01448969045245197
0.26,0.9705416559510288,0.2576653242576337,-0.23080250562653454,0.9727247669152458,-0.2576653242576337,0.9705416559510288,0.026862818631099183,0.002183110964216972,-0.02721441382199446,-0.0015746506547900017,-0.11825339598379281,-0.015340208364840957,-0.11826064866659765,-0.015338759712200596
0.27,0.9681879711783681,0.26738172682511474,-0.239933735841702,0.9705414615158494,-0.26738172682511474,0.9681879711783681,0.027447990983412746,0.0023534903374813343,-0.028396431558661242,-0.0017323201232464901,-0.11812856243360303,-0.01619785084450004,-0.11813523217583989,-0.016196521506472248
0.28,0.9657429980611,0.27707586769538206,-0.24905991968012242,0.9682724188768629,-0.27707586769538206,0.9657429980611,0.02801594801525964,0.002529420815762906,-0.02957698507066652,-0.0018986076716800027,-0.11796223811897288,-0.017063476706440636,-0.11796839090334726,-0.017062259905986515
0.29,0.9632067946267833,0.2867468892645158,-0.2581795524463413,0.9659175953146822,-0.2867468892645158,0.9632067946267833,0.028567336818174527,0.002710800687898973,-0.03075567632104069,-0.002073589657375302,-0.11775760947101355,-0.01793641012296876,-0.1177633023216854,-0.01793529963903576
0.3,0.9605794337158153,0.2963939335697389,-0.26729117551180664,0.9634769626765994,-0.2963939335697389,0.9605794337158153,0.029102758057932276,0.0028975289607841015,-0.03193213726008679,-0.0022573358741393777,-0.11751751262194166,-0.018816012648387337,-0.11752279503245074,-0.018815002757776478
0.31,0.9578610025424728,0.3060161424428282,-0.2763933720677274,0.9609505079660926,-0.3060161424428282,0.9578610025424728,0.029622770375100804,0.003089505423619854,-0.033106026573479524,-0.002449909910343049,-0.1172444796768135,-0.019701680226008975,-0.11724939477577238,-0.01970076565269455
0.32,0.9550516022957324,0.31561265765991287,-0.2854847634013409,0.9583382329938506,-0.31561265765991287,0.9550516022957324,0.030127894258571986,0.003286630698118187,-0.03427702685362306,-0.0026513694786595575,-0.11694077780851697,-0.020592840499935136,-0.11694536331741291,-0.020592016370696017
0.33,0.9521513477750418,0.32518262108789847,-0.2945640056190571,0.9556401540520489,-0.32518262108789847,0.9521513477750418,0.03061861546884137,0.003488806277007095,-0.035444842129649864,-0.002861766720341752,-0.11660844245959523,-0.02148895039363627,-0.11661273148459662,-0.0214882121990631
0.34,0.949160367056889,0.334725174827742,-0.30362978675304003,0.9528563016096662,-0.334725174827742,0.949160367056889,0.03109538807470197,0.003695934552777169,-0.03660919570281497,-0.0030811484865322833,-0.11624930567510394,-0.022389493923005543,-0.11625332736536594,-0.02238883748310996
0.35000000000000003,0.9460788011886165,0.3442394613547772,-0.3126808241983201,0.9499867200268948,-0.3442394613547772,0.9460788011886165,0.03155863715645707,0.003907918838278235,-0.03776982824315195,-0.0033095565988018635,-0.11586502038945845,-0.02329398021621426,-0.11586880048734301,-0.023293401650002075
0.36,0.9429068039063957,0.3537246236562703,-0.32171586243607764,0.9470314672869145,-0.3537246236562703,0.9429068039063957,0.03200876122019264,0.004124663380518756,-0.03892649611060413,-0.0035470280908565673,-0.11545708133289634,-0.02420194171662665,-0.11546064263619407,-0.024201437415062907
0.37,0.9396445413747025,0.3631798053663782,-0.3307336710057055,0.9439906147434853,-0.3631798053663782,0.9396445413747025,0.03244613436067273,0.004346073368782788,-0.040078969869809876,-0.003793595433134396,-0.11502684309946498,-0.02511293254817737,-0.11503020585148176,-0.02511249915012196
0.38,0.9362921919449538,0.37260415089864907,-0.3397330426939693,0.9408642468829707,-0.37260415089864907,0.9362921919449538,0.032871108204679755,0.004572054938016823,-0.04122703297259343,-0.004049286741820115,-0.11457553582004731,-0.02602652702546454,-0.11457871804031804,-0.026026161396181156
0.39,0.9328499459312889,0.3819968055762174,-0.34871279191431925,0.9376524610995657,-0.3819968055762174,0.9328499459312889,0.03328401366189815,0.004802515168276789,-0.04237048058621082,-0.004314125973643687,-0.11410427880568852,-0.026942318293057183,-0.11410729657151812,-0.02694201750497336
0.4,0.9293180054017,0.3913569157598072,-0.3576717532533018,0.9343553674826033,-0.3913569157598072,0.9293180054017,0.033685162506505384,0.005037362080903329,-0.0435091185487072,-0.004588133107681259,-0.113614092463445,-0.02785991708049909,-0.11361696015051549,-0.027859678395944127
0.41000000000000003,0.9256965839829467,0.40068362897366716,-0.3666087801643081,0.9309730886149473,-0.40068362897366716,0.9256965839829467,0.03407484880935907,0.005276504632000578,-0.044642762435479724,-0.004871324315253669,-0.11310590873600379,-0.028778950561220595,-0.11310863922481625,-0.028778771416857578
0.42,0.9219859066778726,0.40997609402954055,-0.3755227437916142,0.9275057593815581,-0.40997609402954055,0.9219859066778726,0.03445335023792634,0.0055198527036854905,-0.04577123672342727,-0.005163712118905669,-0.1125805802751274,-0.02969906130483635,-0.11258318512874002,-0.029698939297649447
0.43,0.9181862096938845,0.4192334611487685,-0.384412531909984,0.9239535267874057,-0.4192334611487685,0.9181862096938845,0.03482092923878455,0.005767317093521185,-0.046894374040982276,-0.005465305541350396,-0.11203888852511312,-0.03061990631374667,-0.11204137814267189,-0.030619839188385387
0.44,0.9142977402815211,0.4284548820826155,-0.3932770479670415,0.9203165497840029,-0.4284548820826155,0.9142977402815211,0.035177834115574014,0.006018809502481792,-0.048012014493929535,-0.005776110245180603,-0.11148155086471778,-0.03154115613595243,-0.11148393461451556,-0.03154114177323779
0.45,0.9103207565821236,0.43763951023090153,-0.4021152102172876,0.9165949991038573,-0.43763951023090153,0.9103207565821236,0.03552430001361395,0.006274242521733697,-0.04912400505827663,-0.006096128664069445,-0.11090922693316863,-0.03246249404680013,-0.11091151326833237,-0.032462530453315944
0.46,0.9062555274837524,0.4467865007590134,-0.4109259509380233,0.912789057102243,-0.4467865007590134,0.9062555274837524,0.03586054982099007,0.00653352961849063,-0.05023019903259291,-0.006425360126116606,-0.11032252424699207,-0.03338361529334749,-0.1103247208063233,-0.03338370059197654
0.47000000000000003,0.90210233248457,0.45589501071337146,-0.41970821571867,0.9088989176057193,-0.45589501071337146,0.90210233248457,0.036186794994701454,0.0067965851211493344,-0.051330455543216476,-0.0067638009699363955,-0.10972200319850556,-0.034304226395640236,-0.10972411689465206,-0.03430435881694257
0.48,0.8978614615629985,0.4649641991354103,-0.42846096281598817,0.9049247857668875,-0.4649641991354103,0.8978614615629985,0.03650323631942215,0.007063324203888999,-0.05242463909656301,-0.0071114446540294085,-0.10910818151375645,-0.03522404449981675,-0.10911021861051391,-0.03522422237415889
0.49,0.8935332150540156,0.47399322717413744,-0.4371831625686018,0.9008668779249039,-0.47399322717413744,0.8935332150540156,0.03681006460553565,0.0073336628708883245,-0.05351261917349161,-0.00746828185993273,-0.1084815382366573,-0.03614279677849125,-0.10848350441687923,-0.03614301852885142
0.5,0.8891179035310427,0.48298125819732296,-0.4458737968649975,0.8967254214713284,-0.48298125819732296,0.8891179035310427,0.03710746133232545,0.007607517940285691,-0.05459426986129616,-0.007834300589599235,-0.10784251729664662,-0.03706021987431385,-0.10784441772209002,-0.03706048400971778
0.51,0.8846158476929007,0.49192745790137477,-0.45453185865983514,0.892500654720901,-0.49192745790137477,0.8846158476929007,0.03739559924153962,0.007884807028000318,-0.05566946951942454,-0.008209486257419008,-0.10719153070951659,-0.03797605938310722,-0.10719337007368317,-0.037976364492595636
0.52,0.8800273782553838,0.5008309944199427,-0.4631563515339866,0.8881928267868869,-0.5008309944199427,0.8800273782553838,0.03767464288595612,0.008165448531503139,-0.0567381004754865,-0.00859382177726138,-0.10652896145429391,-0.0388900693732292,-0.10653074402918424,-0.0388904141203134
0.53,0.8753528358470295,0.5096910384312983,-0.4717462892942199,0.883802197460648,-0.5096910384312983,0.8753528358470295,0.03794474913707835,0.008449361613618533,-0.05780004874851042,-0.008987287644883593,-0.10585516606339818,-0.039802011938171955,-0.10585689574098608,-0.03980239505575192
0.54,0.8705925709087101,0.5185067632645304,-0.48030069560889477,0.8793290370951321,-0.5185067632645304,0.8705925709087101,0.03820606765563561,0.008736466186421987,-0.05885520379675446,-0.00938986201602482,-0.10517047695853732,-0.0407116567797452,-0.10517215728762021,-0.040712077065432985
0.55,0.8657469435967005,0.5272773450045934,-0.48881860367641156,0.8747736264919943,-0.5272773450045934,0.8657469435967005,0.03845874132818189,0.009026682895293847,-0.05990345828768116,-0.009801520780478497,-0.104475204560599,-0.04161878081940401,-0.10447683877961478,-0.04161923713120263
0.56,0.8608163236889107,0.5360019625962442,-0.4972990559235052,0.8701362567920827,-0.5360019625962442,0.8608163236889107,0.03870290667273901,0.009319933103172029,-0.060944707887966444,-0.0102222376324129,-0.10376963919830162,-0.04252316783547855,-0.10377123026460001,-0.042523659087801695
0.5700000000000001,0.8558010904939964,0.5446797979468989,-0.505741103730766,0.8654172293690399,-0.5446797979468989,0.8558010904939964,0.03893869421613294,0.009616138875043423,-0.061978851071647204,-0.01065198413718807,-0.10305405283728009,-0.04342460812432003,-0.10305560345329158,-0.04342513328432499
0.58,0.8507016327630873,0.5533100360284433,-0.51414380718304,0.8606168557257983,-0.5533100360284433,0.8507016327630873,0.03916622884540333,0.009915222962710968,-0.06300578894471202,-0.011090729794899298,-0.10232870064867594,-0.04432289818356583,-0.10233021328535005,-0.04432345626774108
0.59,0.8455183486038971,0.5618918649780158,-0.5225062348425842,0.8557354573937515,-0.5618918649780158,0.8455183486038971,0.039385630135431615,0.010217108789854379,-0.06402542508462071,-0.011538442100859383,-0.10159382243407133,-0.045217840415790356,-0.10159529935185885,-0.04521843048681646
0.6,0.8402516453969974,0.5704244761978013,-0.5308274635430754,0.8507733658344114,-0.5704244761978013,0.8402516453969974,0.03959701265472593,0.010521720437414062,-0.06503766539339345,-0.011995086603215105,-0.10084964392144657,-0.04610924285109308,-0.10085108718918333,-0.04610986401492748
0.61,0.8349019397140509,0.5789070644538492,-0.5391065782027347,0.8457309223433624,-0.5789070644538492,0.8349019397140509,0.03980048625111454,0.010828982629311534,-0.06604241796304965,-0.012460626957881247,-0.10009637794539694,-0.04699691888721702,-0.10009778945727928,-0.04699757029037447
0.62,0.8294696572378294,0.5873388279739433,-0.5473426716550105,0.840608477956347,-0.5873388279739433,0.8294696572378294,0.03999615631893283,0.011138820718517572,-0.0670395929523014,-0.012935024980959447,-0.09933422552313154,-0.04788068704587767,-0.09933560701401223,-0.04788136787293367
0.63,0.8239552326838374,0.5957189685445408,-0.5555348444953957,0.8354063933573196,-0.5957189685445408,0.8239552326838374,0.040184124049145065,0.011451160673482175,-0.06802910247351228,-0.0134182406987988,-0.09856337683655392,-0.048760370744229675,-0.09856472989576576,-0.04876108021548428
0.64,0.8183591097233968,0.6040466916068044,-0.5636822049430925,0.8301250387883299,-0.6040466916068044,0.8183591097233968,0.04036448666371184,0.011765929064933123,-0.06901086048903247,-0.013910232395844041,-0.09778401212965626,-0.04963579808035545,-0.09778533821346498,-0.049636535449649154
0.65,0.8126817409080442,0.6123212063517376,-0.5717838687163542,0.8247647939610872,-0.6123212063517376,0.8126817409080442,0.040537337635383364,0.012083053053042914,-0.0699847827161054,-0.014410956660405911,-0.09699630252926195,-0.05050680163176613,-0.09699760297215246,-0.050507566184469284
0.66,0.8069235875951095,0.620541725814447,-0.5798389589204279,0.8193260479700842,-0.620541725814447,0.8069235875951095,0.04070276689401908,0.012402460374974722,-0.07095078653961771,-0.014920368428479365,-0.09620041079645647,-0.05137321826608876,-0.0962016868213724,-0.051374009317213684
0.67,0.8010851198743596,0.6287074669675424,-0.5878466059471341,0.8138091992071612,-0.6287074669675424,0.8010851198743596,0.04086086102040831,0.012724079332801619,-0.07190879093203453,-0.015438421025727686,-0.09539649201523925,-0.05223488896305939,-0.09539774474284969,-0.05223570585550025
0.68,0.7951668164955865,0.6368176508136866,-0.5958059473851796,0.8082146552773893,-0.6368176508136866,0.7951668164955865,0.04101170342850702,0.013047838781802823,-0.0728587163799225,-0.015965066207740554,-0.09458469422414284,-0.05309165864706622,-0.09458592468126849,-0.05309250074996223
0.6900000000000001,0.7891691647970479,0.6448715024773132,-0.6037161279404021,0.8025428329161812,-0.6448715024773132,0.7891691647970479,0.041155374536911093,0.01337366811913332,-0.0738004848165174,-0.01650025419866901,-0.09376515899605753,-0.05394337602955568,-0.09376636812335287,-0.05394424273675814
0.7000000000000001,0.783092660634656,0.6528682512955222,-0.6115762993651894,0.7967941579075205,-0.6528682512955222,0.783092660634656,0.04129195193033275,0.013701497272864516,-0.07473401955984366,-0.017043933728331667,-0.0929380219710203,-0.05478989346063878,-0.09293921062992458,-0.054790784189277505
0.71,0.7769378083118264,0.6608071309081573,-0.6193856203963917,0.79096906500322,-0.6608071309081573,0.7769378083118264,0.04142151051176568,0.014031256691393601,-0.07565924525593778,-0.017596052067881778,-0.0921034133460168,-0.055631066789299854,-0.092104582325133,-0.05563198097844099
0.72,0.7707051205099145,0.6686873793470886,-0.6271432567011032,0.7850679978431275,-0.6686873793470886,0.7707051205099145,0.04154412264598539,0.014362877333213064,-0.07657608782676399,-0.01815655506411766,-0.09126145832575361,-0.05646675523163758,-0.09126260834664308,-0.05646769234103976
0.73,0.7643951182191515,0.6765082391246937,-0.6348483808297237,0.7790914088761929,-0.6765082391246937,0.7643951182191515,0.04165985829496999,0.014696290657041367,-0.07748447442245286,-0.01872538717251453,-0.09041227753770675,-0.057296821246672014,-0.0904134092601844,-0.0572977807556003
0.74,0.7580083306700184,0.684268957321561,-0.642500172175781,0.7730397592823224,-0.684268957321561,0.7580083306700184,0.041768785145779974,0.015031428612303999,-0.07838433337751813,-0.019302491489051103,-0.08955598741452908,-0.05812113041916922,-0.08955710144154302,-0.058122111825299215
0.75,0.7515452952649888,0.6919687856734089,-0.6500978169420117,0.7669135188949491,-0.6919687856734089,0.7515452952649888,0.04187096873139717,0.015368223629960265,-0.07927559417074344,-0.019887809780897915,-0.08869270054675349,-0.05893955134909645,-0.08869379742877233,-0.05894055416748386
0.76,0.7450065575105824,0.6996069806572379,-0.6576405081122549,0.7607131661242543,-0.6996069806572379,0.7450065575105824,0.04196647254498298,0.015706608613671902,-0.0801581873884532,-0.020481282516033032,-0.08782252600805895,-0.059751955547288294,-0.08782360624714093,-0.05975297930938998
0.77,0.7383926709496716,0.707182803576716,-0.6651274454287397,0.7544391878809742,-0.707182803576716,0.7383926709496716,0.04205535814797634,0.016046516931302546,-0.08103204469090462,-0.02108284889184368,-0.0869455696555228,-0.06055821733689415,-0.08694663370909567,-0.06055926158967486
0.78,0.731704197093991,0.7146955206468064,-0.6725578353743769,0.7480920795007346,-0.7146955206468064,0.731704197093991,0.04213768527242956,0.016387882406743604,-0.08189709878156366,-0.021692446862770914,-0.08606193440707166,-0.06135821376033945,-0.08606298269130658,-0.06135927806540905
0.79,0.7249417053567984,0.7221444030776393,-0.6799308911597002,0.7416723446688608,-0.7221444030776393,0.7249417053567984,0.042213511917939095,0.016730639312062423,-0.08275328337904606,-0.02231001316705047,-0.08517172049773958,-0.06215182449140033,-0.08517275339067326,-0.062152908424200924
0.8,0.7181057729856462,0.7295287271576344,-0.6872458327141224,0.7351804953456028,-0.7295287271576344,0.7181057729856462,0.042282894443511965,0.017074722359956662,-0.08360053319151844,-0.022935483352598922,-0.08427502571651324,-0.06293893175207987,-0.08427604356099498,-0.06294003490114061
0.81,0.7111969849952197,0.7368477743358796,-0.6945018866812049,0.7286170516917385,-0.7368477743358796,0.7111969849952197,0.04234588765467462,0.017420066696518854,-0.08443878389337632,-0.02356879180209207,-0.08337194562552863,-0.06371942023405963,-0.08337294873185981,-0.06372054220028156
0.8200000000000001,0.7042159341002038,0.7441008313037634,-0.7016982864176451,0.7219825419944976,-0.7441008313037634,0.7042159341002038,0.042402544886118276,0.01776660789429385,-0.08526797210402902,-0.024209871757280118,-0.0824625737628164,-0.06449317702439927,-0.08246356241116545,-0.06449431742038987
0.8300000000000001,0.6971632206481415,0.7512871900758715,-0.7088342719957266,0.7152775025937714,-0.7512871900758715,0.6971632206481415,0.04245291808014495,0.018114281945629918,-0.08608803536863266,-0.02485865534258006,-0.0815470018298976,-0.06526009153527013,-0.08154797627256173,-0.06526124998471122
0.84,0.6900394525522531,0.7584061480701455,-0.7159090902089791,0.7085024778085629,-0.7584061480701455,0.6900394525522531,0.04249705786116642,0.01846302525630983,-0.08689891214062695,-0.02551507358798551,-0.08062531986546073,-0.06602005543747391,-0.08062628032899222,-0.06602123157452333
0.85,0.6828452452241821,0.7654570081873066,-0.7229219945808218,0.7016580198636411,-0.7654570081873066,0.6828452452241821,0.042535013606484706,0.018812774639458962,-0.08770054176594187,-0.026179056451329532,-0.07969761640629613,-0.06677296259751997,-0.079698563093407,-0.06677415606625571
0.86,0.6755812215066428,0.7724390788895479,-0.7298722453759722,0.6947446888163641,-0.7724390788895479,0.6755812215066428,0.04256683351357571,0.019163467309721294,-0.08849286446875286,-0.026850532839935912,-0.07876397863636342,-0.06751870901808443,-0.07876491172763467,-0.06751991947197039
0.87,0.6682480116059374,0.7793516742784949,-0.7367591096144237,0.6877630524836337,-0.7793516742784949,0.6682480116059374,0.04259256466407124,0.019515040877696288,-0.08927582133866914,-0.027529430631691224,-0.07782449252471046,-0.06825719278162135,-0.0778254121803076,-0.06825841988301627
0.88,0.6608462530243256,0.7861941141724351,-0.7435818610878069,0.6807136863689549,-0.7861941141724351,0.6608462530243256,0.04261225308462824,0.01986743334462926,-0.09004935431924709,-0.02821567669556834,-0.07687924295348747,-0.06898831399699223,-0.07688014931467008,-0.06898955741667552
0.89,0.6533765904922155,0.7929657241828207,-0.7503397803779547,0.6735971735895674,-0.7929657241828207,0.6533765904922155,0.04262594380486606,0.020220583097351863,-0.0908134061977389,-0.028909196911631067,-0.07592831383653031,-0.06971197474891344,-0.07592920702701919,-0.06971323416563428
0.9,0.645839675900161,0.7996658357900414,-0.7570321548775159,0.6664141048036193,-0.7996658357900414,0.645839675900161,0.04263368091252551,0.020574428903458286,-0.09156792059597768,-0.02960991619054661,-0.07497178822915895,-0.07042807905005266,-0.0749726683564766,-0.0704293541501215
0.91,0.6382361682306426,0.8062937864184703,-0.7636582788124582,0.6591650781373615,-0.8062937864184703,0.6382361682306426,0.04263550760601209,0.020928909906718918,-0.09231284196232206,-0.030317758492632123,-0.07400974843006125,-0.07113653279568011,-0.07401061558672596,-0.07113782327256793
0.92,0.6305667334896136,0.8128489195107793,-0.7702174532663217,0.6518506991123333,-0.8128489195107793,0.6305667334896136,0.04263146624445757,0.021283965622719725,-0.09304811556457891,-0.031032646846460215,-0.07304227607571523,-0.07183724372069,-0.07304313034029969,-0.07183854927464645
0.93,0.6228320446377977,0.8193305846015287,-0.7767089862060871,0.644471580572519,-0.8193305846015287,0.6228320446377977,0.04262159839544166,0.021639535934721232,-0.09377368748383638,-0.031754503367045925,-0.07206945222771388,-0.0725301213588534,-0.07207029366595578,-0.07253144169656305
0.9400000000000001,0.6150327815217171,0.8257381373900278,-0.7831321925095363,0.6370283426114512,-0.8257381373900278,0.6150327815217171,0.04260594488049152,0.021995561089734106,-0.09448950460913319,-0.032483249273637285,-0.07109135745386652,-0.07321507700424124,-0.0710921861196386,-0.0732164118384771
0.9500000000000001,0.6071696308044445,0.8320709398124646,-0.7894863939939825,0.6295216124992441,-0.8320709398124646,0.6071696308044445,0.042584545818482145,0.022351981694799572,-0.0951955146329137,-0.03321880490713075,-0.07010807190333779,-0.07389202367462566,-0.0701088878394796,-0.0738933727239347
0.96,0.5992432858960562,0.8383283601133065,-0.7957709194462613,0.621952024609531,-0.8383283601133065,0.5992432858960562,0.04255744066704514,0.022708738713474785,-0.09589166604719994,-0.03396108974712979,-0.06911967537606234,-0.07456087607679263,-0.06912047861525955,-0.07456223906520754
0.97,0.5912544468837828,0.8445097729159702,-0.8019851046538832,0.6143202203462943,-0.8445097729159702,0.5912544468837828,0.042524668262087006,0.023065773462511485,-0.09657790814043495,-0.034710022428666595,-0.06812624738717155,-0.0752215505736955,-0.06812703795272015,-0.07522292723043475
0.98,0.5832038204618445,0.8506145592927593,-0.8081282924372417,0.6066268480705728,-0.8506145592927593,0.5832038204618445,0.042486266855517596,0.023423027608728275,-0.09725419099494337,-0.0354655207586037,-0.06712786722658848,-0.07587396515327138,-0.06712864513308232,-0.07587535521247164
0.99,0.5750921198609531,0.8566421068340659,-0.8141998326827866,0.598872563027016,-0.8566421068340659,0.5750921198609531,0.042442274151279324,0.02378044316606287,-0.09792046548496672,-0.036227501731732024,-0.06612461401407987,-0.07651803939888557,-0.06612537926810255,-0.07651944259935523
1.0,0.5669200647774857,0.8625918097168408,-0.820199082377083,0.591058027270293,-0.8625918097168408,0.5669200647774857,0.04239272733975774,0.024137962492807308,-0.09857668327522495,-0.03699588154658141,-0.06511656675016564,-0.07715369446132514,-0.06511731935097333,-0.0771551105463007
1.01,0.5586883813023072,0.868463068772324,-0.8261254056416633,0.5831839095913225,-0.868463068772324,0.5586883813023072,0.042337663130660785,0.024495528289015245,-0.09922279681997004,-0.03777057562095853,-0.06410380436332197,-0.07778085303224502,-0.06410454430335019,-0.07778228174914767
1.02,0.5503978018492451,0.8742552915530382,-0.8319781737686012,0.5752508854433219,-0.8742552915530382,0.5503978018492451,0.04227711778443699,0.024853083594076786,-0.0998587593624914,-0.038551498607226314,-0.06308640575338575,-0.07839943931894555,-0.06308713301876741,-0.07840088041918213
1.03,0.5420490650832028,0.879967892399041,-0.8377567652567338,0.5672596368676591,-0.879967892399041,0.5420490650832028,0.042211127142307237,0.025210571784456293,-0.10048452493503775,-0.03933856440733744,-0.06206444983151993,-0.07900937902050353,-0.06206516440268284,-0.07901083225925938
1.04,0.5336429158479075,0.8856002925034343,-0.8434605658484604,0.5592108524194994,-0.8856002925034343,0.5336429158479075,0.0421397266549739,0.025567936571591954,-0.1011000483591218,-0.040131686187636385,-0.0610380155572674,-0.07961059930513725,-0.06103871740938112,-0.07961206444116324
1.05,0.5251801050932904,0.8911519199771302,-0.849088968567055,0.5511052270932335,-0.8911519199771302,0.5251801050932904,0.04206295141007521,0.025925121999943124,-0.10170528524618311,-0.040930776393440185,-0.06000718197260735,-0.08020302878868835,-0.06000787107593779,-0.08020450558413401
1.06,0.5166613898024879,0.896622209912869,-0.8546413737544296,0.5429434622476774,-0.896622209912869,0.5166613898024879,0.041980836158439394,0.02628207244518954,-0.10230019199857394,-0.04173574676341016,-0.05897202823297576,-0.08078659751426942,-0.05897270455344158,-0.08078808573450828
1.07,0.5080875329184651,0.9020106044484896,-0.8601171891092897,0.5347262655310392,-0.9020106044484896,0.5080875329184651,0.04189341533919988,0.0266387326125741,-0.10288472581084261,-0.04254650834372558,-0.05793263363630796,-0.08136123693295438,-0.05793329713565257,-0.08136273634640989
1.08,0.4994593032702565,0.9073165528294452,-0.8655158297256269,0.5264543508056414,-0.9073165528294452,0.4994593032702565,0.04180072310381833,0.026995047535384897,-0.10345884467130011,-0.04336297150206925,-0.05688907764889617,-0.08192687988545577,-0.05688972828526305,-0.08192839026343922
1.09,0.4907774754988179,0.9125395114705693,-0.8708367181314957,0.5181284380723886,-0.9125395114705693,0.4907774754988179,0.041702793339073674,0.027350962573570725,-0.10402250736382054,-0.04418504594143469,-0.05584143992964563,-0.08248346058474798,-0.05584207765791567,-0.0824849817013107
1.1,0.4820428299824925,0.9176789440170808,-0.8760792843280236,0.5097492533949812,-0.9176789440170808,0.4820428299824925,0.04159965968905721,0.027706423412488745,-0.10457567346989302,-0.04501264071376421,-0.05478980035219472,-0.08303091459957912,-0.05479042512412411,-0.08303244623138621
1.11,0.4732561527620829,0.9227343214048331,-0.8812429658286101,0.5013175288238615,-0.9227343214048331,0.4732561527620829,0.04149135557622308,0.02806137606177861,-0.10511830337086445,-0.04584566423342627,-0.053734239024600505,-0.08356917883888038,-0.05373485078922689,-0.08357072076506293
1.12,0.4644182354655333,0.9277051219198004,-0.8863272076982639,0.4928340023198914,-0.9277051219198004,0.4644182354655333,0.04137791422153647,0.028415766854358093,-0.10565035825038503,-0.04668402429054182,-0.05267483630763614,-0.08409819153694942,-0.05267543501150361,-0.08409974353896753
1.1300000000000001,0.4555298752322151,0.9325908312567973,-0.8913314625930425,0.48429941767775286,-0.9325908312567973,0.4555298752322151,0.04125936866375479,0.028769542445537755,-0.10617180009701715,-0.047527628064165266,-0.05161167283103829,-0.08461789223937943,-0.051612258418563976,-0.08461945410091865
1.1400000000000001,0.44659187463681904,0.9373909425774355,-0.896255190799549,0.47571452444906887,-0.9373909425774355,0.44659187463681904,0.04113575177788653,0.029122649812249823,-0.1066825917070058,-0.0483763821353294,-0.05054482950849426,-0.08512822178976265,-0.05054540192212417,-0.08512979329661571
1.1500000000000001,0.43760504161285263,0.9421049565673058,-0.9010978602744473,0.4670800778652412,-0.9421049565673058,0.43760504161285263,0.04100709629285848,0.029475036252388565,-0.10718269668718705,-0.04923019249996052,-0.04947438755087319,-0.08562912231707553,-0.04947494673126526,-0.08563070325701926
1.16,0.4285701893757425,0.9467323814923885,-0.9058589466839573,0.45839683875999926,-0.9467323814923885,0.4285701893757425,0.0408734348084312,0.029826649384256776,-0.10767207945802323,-0.05008896458167089,-0.04840042847796422,-0.08612053722367863,-0.048400974364271356,-0.08612212738638443
1.17,0.4194881363455395,0.9512727332546902,-0.910537933443305,0.4496655734916567,-0.9512727332546902,0.4194881363455395,0.04073479981138517,0.030177437146117203,-0.10815070525674633,-0.05095260324443409,-0.04732303412904226,-0.08660241117398071,-0.0473235666591335,-0.08660401035091689
1.18,0.41035970606923494,0.9557255354470979,-0.9151343117560767,0.44088705386507765,-0.9557255354470979,0.41035970606923494,0.040591223691021194,0.030527347795842708,-0.10861854014060407,-0.05182101280515051,-0.04624228667216901,-0.08707469008368962,-0.04624280578280331,-0.08707629806801769
1.19,0.40118572714267686,0.9600903194074536,-0.9196475806534624,0.4320620570533412,-0.9600903194074536,0.40118572714267686,0.04044273875399118,0.030876329910664357,-0.10907555099018972,-0.05269409704610788,-0.045158268612293995,-0.08753732110958978,-0.045158774239268305,-0.08753893769608613
1.2,0.3919670331321023,0.9643666242718443,-0.9240772470333429,0.4231913655191143,-0.9643666242718443,0.3919670331321023,0.040289377238501345,0.031224332387012,-0.10952170551284995,-0.0535717592273423,-0.044071062798269445,-0.08799025263988547,-0.044071554876525296,-0.08799187762485336
1.21,0.3827044624952727,0.9685539970271015,-0.9284228256992078,0.41427576693571944,-0.9685539970271015,0.3827044624952727,0.04013117132789379,0.03157130444044676,-0.1099569722461551,-0.05445390209890559,-0.0429807524286403,-0.08843343428502548,-0.042981230892516376,-0.08843506746621758
1.22,0.3733988585022259,0.9726519925625158,-0.9326838393988587,0.40531605410790456,-0.9726519925625158,0.3733988585022259,0.039968153163657094,0.03191719560567863,-0.11038132056142276,-0.05534042791304281,-0.04188742105675569,-0.08886681686902032,-0.041887885840088006,-0.08886845804555671
